district,latitude,longitude,predicted_risk,risk_level
Aurangabad,19.8762,75.3433,4.5671916,Low
Aurangabad,19.8762,75.3433,16.452902,Low
Mysuru,12.2958,76.6394,7.44284,Low
Meerut,28.9845,77.7064,86.44406,Critical
Madurai,9.9252,78.1198,88.72925,Critical
Meerut,28.9845,77.7064,27.132256,Low
Coimbatore,11.0168,76.9558,8.842357,Low
Belagavi,15.8497,74.4977,4.5623755,Low
Gautam Buddha Nagar,28.5355,77.391,12.988579,Low
Vadodara,22.3072,73.1812,11.719712,Low
Balasore,21.4942,86.9317,81.05257,Critical
Agra,27.1767,78.0081,9.727664,Low
Aurangabad,19.8762,75.3433,40.379803,Low
Nashik,19.9975,73.7898,36.807095,Low
Cuttack,20.4625,85.883,5.0145364,Low
Lucknow,26.8467,80.9462,11.567111,Low
Madurai,9.9252,78.1198,9.429225,Low
Tiruchirappalli,10.7905,78.7047,9.266552,Low
Belagavi,15.8497,74.4977,4.946286,Low
Salem,11.6643,78.146,84.85645,Critical
Nagpur,21.1458,79.0882,5.833201,Low
Mysuru,12.2958,76.6394,6.4439783,Low
Madurai,9.9252,78.1198,17.68771,Low
Rajkot,22.3039,70.8022,4.132512,Low
Meerut,28.9845,77.7064,31.432524,Low
Dharwad,15.4589,75.0078,9.790878,Low
Kanpur Nagar,26.4499,80.3319,5.5191374,Low
Kanpur Nagar,26.4499,80.3319,7.705678,Low
Pune,18.5204,73.8567,12.11886,Low
Chennai,13.0827,80.2707,10.843571,Low
Agra,27.1767,78.0081,7.942315,Low
Kanpur Nagar,26.4499,80.3319,4.756298,Low
Rajkot,22.3039,70.8022,18.798431,Low
Balasore,21.4942,86.9317,22.785969,Low
Cuttack,20.4625,85.883,17.584478,Low
Mysuru,12.2958,76.6394,5.988397,Low
Lucknow,26.8467,80.9462,4.1468387,Low
Salem,11.6643,78.146,14.1935215,Low
Meerut,28.9845,77.7064,14.569384,Low
Vadodara,22.3072,73.1812,8.670196,Low
Vadodara,22.3072,73.1812,9.716811,Low
Varanasi,25.3176,82.9739,10.647414,Low
Bengaluru Urban,12.9716,77.5946,85.39351,Critical
Meerut,28.9845,77.7064,10.990247,Low
Lucknow,26.8467,80.9462,5.71521,Low
Thane,19.2183,72.9781,12.848525,Low
Varanasi,25.3176,82.9739,89.23666,Critical
Mysuru,12.2958,76.6394,8.3054695,Low
Thane,19.2183,72.9781,38.186344,Low
Tumakuru,13.3409,77.101,22.613588,Low
Tiruchirappalli,10.7905,78.7047,87.966515,Critical
Vadodara,22.3072,73.1812,6.775286,Low
Kutch,23.7337,69.8597,7.9207315,Low
Rajkot,22.3039,70.8022,89.90371,Critical
Kanpur Nagar,26.4499,80.3319,7.8182697,Low
Meerut,28.9845,77.7064,55.356693,Medium
Bengaluru Urban,12.9716,77.5946,86.85454,Critical
Dharwad,15.4589,75.0078,13.089104,Low
Rajkot,22.3039,70.8022,11.822626,Low
Pune,18.5204,73.8567,89.17531,Critical
Kutch,23.7337,69.8597,8.188898,Low
Belagavi,15.8497,74.4977,5.2310214,Low
Nashik,19.9975,73.7898,7.675444,Low
Bengaluru Urban,12.9716,77.5946,6.8667717,Low
Kanpur Nagar,26.4499,80.3319,11.248025,Low
Agra,27.1767,78.0081,9.534721,Low
Vadodara,22.3072,73.1812,11.415184,Low
Nagpur,21.1458,79.0882,12.0928335,Low
Meerut,28.9845,77.7064,3.8788314,Low
Chennai,13.0827,80.2707,11.315097,Low
Mysuru,12.2958,76.6394,6.4716654,Low
Varanasi,25.3176,82.9739,89.27311,Critical
Pune,18.5204,73.8567,8.342691,Low
Kutch,23.7337,69.8597,6.7321925,Low
Kanpur Nagar,26.4499,80.3319,8.14796,Low
Rajkot,22.3039,70.8022,4.740172,Low
Vadodara,22.3072,73.1812,9.308266,Low
Varanasi,25.3176,82.9739,5.348079,Low
Raigad,18.5158,73.1822,87.089935,Critical
Kutch,23.7337,69.8597,13.182886,Low
Surat,21.1702,72.8311,7.846876,Low
Thane,19.2183,72.9781,8.60001,Low
Vadodara,22.3072,73.1812,7.271873,Low
Kanpur Nagar,26.4499,80.3319,7.364206,Low
Varanasi,25.3176,82.9739,11.229994,Low
Raigad,18.5158,73.1822,5.9002542,Low
Mangaluru,12.9141,74.856,87.81653,Critical
Kanchipuram,12.8342,79.7036,84.9976,Critical
Gandhinagar,23.2156,72.6369,18.72126,Low
Raigad,18.5158,73.1822,87.289055,Critical
Surat,21.1702,72.8311,4.0907106,Low
Khordha,20.1734,85.6745,93.21348,Critical
Ahmedabad,23.0225,72.5714,5.9661584,Low
Thane,19.2183,72.9781,9.386786,Low
Thane,19.2183,72.9781,3.476115,Low
Thane,19.2183,72.9781,27.661007,Low
Coimbatore,11.0168,76.9558,6.234037,Low
Thane,19.2183,72.9781,11.475944,Low
Thane,19.2183,72.9781,5.837645,Low
Gandhinagar,23.2156,72.6369,94.08962,Critical
Agra,27.1767,78.0081,2.9124959,Low
Bengaluru Urban,12.9716,77.5946,18.339096,Low
Madurai,9.9252,78.1198,82.7746,Critical
Rajkot,22.3039,70.8022,76.19213,High
Coimbatore,11.0168,76.9558,5.3671727,Low
Coimbatore,11.0168,76.9558,3.501502,Low
Pune,18.5204,73.8567,10.268225,Low
Nashik,19.9975,73.7898,83.93254,Critical
Salem,11.6643,78.146,78.40845,High
Meerut,28.9845,77.7064,81.06172,Critical
Nagpur,21.1458,79.0882,8.787698,Low
Aurangabad,19.8762,75.3433,27.2041,Low
Ganjam,19.3871,84.7919,32.195316,Low
Thane,19.2183,72.9781,13.940361,Low
Kanpur Nagar,26.4499,80.3319,80.65206,Critical
Ahmedabad,23.0225,72.5714,11.964664,Low
Mysuru,12.2958,76.6394,8.286434,Low
Nagpur,21.1458,79.0882,11.732269,Low
Nashik,19.9975,73.7898,86.25334,Critical
Mysuru,12.2958,76.6394,16.10908,Low
Vadodara,22.3072,73.1812,91.6786,Critical
Khordha,20.1734,85.6745,80.20868,Critical
Meerut,28.9845,77.7064,91.02123,Critical
Agra,27.1767,78.0081,87.937355,Critical
Nagpur,21.1458,79.0882,9.920874,Low
Meerut,28.9845,77.7064,21.488962,Low
Chennai,13.0827,80.2707,89.897285,Critical
Balasore,21.4942,86.9317,9.2533865,Low
Surat,21.1702,72.8311,11.742442,Low
Coimbatore,11.0168,76.9558,62.1347,Medium
Kanchipuram,12.8342,79.7036,8.420105,Low
Varanasi,25.3176,82.9739,4.1532874,Low
Agra,27.1767,78.0081,21.72093,Low
Kanchipuram,12.8342,79.7036,9.1449995,Low
Lucknow,26.8467,80.9462,42.079655,Low
Puri,19.8135,85.8312,82.83573,Critical
Surat,21.1702,72.8311,8.606268,Low
Varanasi,25.3176,82.9739,10.233675,Low
Agra,27.1767,78.0081,91.65577,Critical
Nashik,19.9975,73.7898,82.05603,Critical
Mangaluru,12.9141,74.856,8.763589,Low
Lucknow,26.8467,80.9462,11.268599,Low
Kanpur Nagar,26.4499,80.3319,90.754166,Critical
Chennai,13.0827,80.2707,13.200919,Low
Dharwad,15.4589,75.0078,4.8054895,Low
Chennai,13.0827,80.2707,10.601954,Low
Ganjam,19.3871,84.7919,7.6115303,Low
Kanchipuram,12.8342,79.7036,85.28456,Critical
Lucknow,26.8467,80.9462,7.5215564,Low
Lucknow,26.8467,80.9462,11.981455,Low
Ahmedabad,23.0225,72.5714,6.6019974,Low
Meerut,28.9845,77.7064,15.343645,Low
Kutch,23.7337,69.8597,87.47851,Critical
Agra,27.1767,78.0081,5.3030276,Low
Agra,27.1767,78.0081,9.777639,Low
Bengaluru Urban,12.9716,77.5946,9.870063,Low
Pune,18.5204,73.8567,18.263544,Low
Vadodara,22.3072,73.1812,5.351211,Low
Gandhinagar,23.2156,72.6369,6.5375485,Low
Nagpur,21.1458,79.0882,21.988607,Low
Vadodara,22.3072,73.1812,48.340687,Medium
Meerut,28.9845,77.7064,90.536064,Critical
Khordha,20.1734,85.6745,5.178495,Low
Aurangabad,19.8762,75.3433,86.71612,Critical
Pune,18.5204,73.8567,4.0287323,Low
Khordha,20.1734,85.6745,6.551451,Low
Agra,27.1767,78.0081,75.19451,High
Varanasi,25.3176,82.9739,1.9823596,Low
Gandhinagar,23.2156,72.6369,6.9948854,Low
Rajkot,22.3039,70.8022,23.487932,Low
Nagpur,21.1458,79.0882,22.535938,Low
Surat,21.1702,72.8311,10.568924,Low
Ganjam,19.3871,84.7919,1.9954668,Low
Rajkot,22.3039,70.8022,90.347626,Critical
Bengaluru Urban,12.9716,77.5946,11.321613,Low
Agra,27.1767,78.0081,5.151487,Low
Varanasi,25.3176,82.9739,7.6181374,Low
Dharwad,15.4589,75.0078,12.570934,Low
Meerut,28.9845,77.7064,6.112045,Low
Coimbatore,11.0168,76.9558,5.1870832,Low
Rajkot,22.3039,70.8022,34.621906,Low
Lucknow,26.8467,80.9462,4.594974,Low
Kanpur Nagar,26.4499,80.3319,28.897684,Low
Rajkot,22.3039,70.8022,5.230334,Low
Nashik,19.9975,73.7898,7.679923,Low
Raigad,18.5158,73.1822,12.752027,Low
Nashik,19.9975,73.7898,22.752594,Low
Cuttack,20.4625,85.883,9.598885,Low
Agra,27.1767,78.0081,3.909378,Low
Tiruchirappalli,10.7905,78.7047,6.333893,Low
Lucknow,26.8467,80.9462,85.40624,Critical
Khordha,20.1734,85.6745,33.64971,Low
Tumakuru,13.3409,77.101,6.911095,Low
Sundargarh,22.1167,84.0333,9.692739,Low
Bengaluru Urban,12.9716,77.5946,7.957484,Low
Cuttack,20.4625,85.883,11.751815,Low
Agra,27.1767,78.0081,4.6410522,Low
Varanasi,25.3176,82.9739,8.490117,Low
Kutch,23.7337,69.8597,14.154548,Low
Khordha,20.1734,85.6745,16.03122,Low
Thane,19.2183,72.9781,92.30717,Critical
Agra,27.1767,78.0081,6.5067225,Low
Mysuru,12.2958,76.6394,9.959484,Low
Madurai,9.9252,78.1198,3.403126,Low
Agra,27.1767,78.0081,94.44448,Critical
Tiruchirappalli,10.7905,78.7047,5.1362176,Low
Rajkot,22.3039,70.8022,86.925835,Critical
Puri,19.8135,85.8312,4.390924,Low
Belagavi,15.8497,74.4977,9.192175,Low
Agra,27.1767,78.0081,7.1090245,Low
Varanasi,25.3176,82.9739,83.28868,Critical
Gandhinagar,23.2156,72.6369,85.93821,Critical
Lucknow,26.8467,80.9462,87.652,Critical
Cuttack,20.4625,85.883,7.8521094,Low
Bengaluru Urban,12.9716,77.5946,13.08144,Low
Thane,19.2183,72.9781,84.72436,Critical
Agra,27.1767,78.0081,6.77695,Low
Pune,18.5204,73.8567,16.63473,Low
Nagpur,21.1458,79.0882,5.6397758,Low
Varanasi,25.3176,82.9739,85.22962,Critical
Meerut,28.9845,77.7064,5.9415007,Low
Sundargarh,22.1167,84.0333,5.3543863,Low
Raigad,18.5158,73.1822,36.287315,Low
Lucknow,26.8467,80.9462,7.3385663,Low
Sundargarh,22.1167,84.0333,3.8935316,Low
Khordha,20.1734,85.6745,87.98196,Critical
Varanasi,25.3176,82.9739,88.28985,Critical
Kanchipuram,12.8342,79.7036,5.132158,Low
Salem,11.6643,78.146,7.685481,Low
Kutch,23.7337,69.8597,82.42653,Critical
Rajkot,22.3039,70.8022,11.813934,Low
Meerut,28.9845,77.7064,38.703396,Low
Dharwad,15.4589,75.0078,13.26216,Low
Coimbatore,11.0168,76.9558,19.167562,Low
Kutch,23.7337,69.8597,93.95293,Critical
Rajkot,22.3039,70.8022,20.438248,Low
Salem,11.6643,78.146,7.710894,Low
Kutch,23.7337,69.8597,3.6372855,Low
Kanchipuram,12.8342,79.7036,16.873009,Low
Dharwad,15.4589,75.0078,7.1156526,Low
Puri,19.8135,85.8312,3.247006,Low
Varanasi,25.3176,82.9739,10.191817,Low
Kanpur Nagar,26.4499,80.3319,21.071966,Low
Varanasi,25.3176,82.9739,83.241776,Critical
Varanasi,25.3176,82.9739,6.606101,Low
Balasore,21.4942,86.9317,7.627747,Low
Madurai,9.9252,78.1198,10.625921,Low
Ganjam,19.3871,84.7919,3.0520422,Low
Agra,27.1767,78.0081,8.289438,Low
Bengaluru Urban,12.9716,77.5946,12.275765,Low
Surat,21.1702,72.8311,4.3437543,Low
Meerut,28.9845,77.7064,76.88651,High
Nagpur,21.1458,79.0882,17.49718,Low
Bengaluru Urban,12.9716,77.5946,55.41812,Medium
Tumakuru,13.3409,77.101,10.89596,Low
Lucknow,26.8467,80.9462,4.5148406,Low
Mysuru,12.2958,76.6394,14.902978,Low
Agra,27.1767,78.0081,1.2895586,Low
Kutch,23.7337,69.8597,83.63975,Critical
Bengaluru Urban,12.9716,77.5946,3.483944,Low
Gautam Buddha Nagar,28.5355,77.391,6.823284,Low
Sundargarh,22.1167,84.0333,2.8263938,Low
Agra,27.1767,78.0081,14.356311,Low
Tumakuru,13.3409,77.101,10.141889,Low
Khordha,20.1734,85.6745,10.356008,Low
Sundargarh,22.1167,84.0333,15.4393015,Low
Aurangabad,19.8762,75.3433,7.8003445,Low
Khordha,20.1734,85.6745,82.37577,Critical
Meerut,28.9845,77.7064,6.7759185,Low
Puri,19.8135,85.8312,90.665665,Critical
Raigad,18.5158,73.1822,8.074394,Low
Ahmedabad,23.0225,72.5714,7.7933407,Low
Ganjam,19.3871,84.7919,87.324295,Critical
Bengaluru Urban,12.9716,77.5946,3.0941472,Low
Nagpur,21.1458,79.0882,8.088932,Low
Pune,18.5204,73.8567,13.884859,Low
Khordha,20.1734,85.6745,5.2927885,Low
Chennai,13.0827,80.2707,5.308122,Low
Kutch,23.7337,69.8597,20.916885,Low
Puri,19.8135,85.8312,17.320063,Low
Nagpur,21.1458,79.0882,9.356226,Low
Puri,19.8135,85.8312,4.409323,Low
Chennai,13.0827,80.2707,6.8288155,Low
Rajkot,22.3039,70.8022,93.345245,Critical
Kutch,23.7337,69.8597,92.62459,Critical
Thane,19.2183,72.9781,91.26305,Critical
Rajkot,22.3039,70.8022,5.3295484,Low
Gautam Buddha Nagar,28.5355,77.391,27.88192,Low
Nagpur,21.1458,79.0882,6.370522,Low
Thane,19.2183,72.9781,19.529762,Low
Lucknow,26.8467,80.9462,89.14791,Critical
Varanasi,25.3176,82.9739,6.141288,Low
Khordha,20.1734,85.6745,9.919205,Low
Mangaluru,12.9141,74.856,12.350713,Low
Vadodara,22.3072,73.1812,3.706164,Low
Tumakuru,13.3409,77.101,4.193883,Low
Kutch,23.7337,69.8597,83.0965,Critical
Nagpur,21.1458,79.0882,90.53426,Critical
Varanasi,25.3176,82.9739,11.616337,Low
Agra,27.1767,78.0081,8.289107,Low
Surat,21.1702,72.8311,7.5311856,Low
Meerut,28.9845,77.7064,5.5271535,Low
Balasore,21.4942,86.9317,80.98105,Critical
Madurai,9.9252,78.1198,27.620586,Low
Lucknow,26.8467,80.9462,11.855456,Low
Gandhinagar,23.2156,72.6369,22.970615,Low
Mangaluru,12.9141,74.856,10.785262,Low
Raigad,18.5158,73.1822,10.300761,Low
Khordha,20.1734,85.6745,2.3978026,Low
Tumakuru,13.3409,77.101,3.0560114,Low
Khordha,20.1734,85.6745,7.320816,Low
Kanpur Nagar,26.4499,80.3319,8.122957,Low
Ganjam,19.3871,84.7919,5.4173007,Low
Bengaluru Urban,12.9716,77.5946,49.854607,Medium
Madurai,9.9252,78.1198,83.44588,Critical
Ahmedabad,23.0225,72.5714,11.073484,Low
Tumakuru,13.3409,77.101,81.63094,Critical
Raigad,18.5158,73.1822,4.5785403,Low
Lucknow,26.8467,80.9462,25.466352,Low
Madurai,9.9252,78.1198,3.5168405,Low
Lucknow,26.8467,80.9462,10.299405,Low
Surat,21.1702,72.8311,4.421801,Low
Dharwad,15.4589,75.0078,15.061196,Low
Ahmedabad,23.0225,72.5714,10.170344,Low
Coimbatore,11.0168,76.9558,5.6487365,Low
Thane,19.2183,72.9781,8.959573,Low
Varanasi,25.3176,82.9739,5.556651,Low
Varanasi,25.3176,82.9739,80.63743,Critical
Varanasi,25.3176,82.9739,82.10868,Critical
Vadodara,22.3072,73.1812,50.0745,Medium
Balasore,21.4942,86.9317,13.678076,Low
Salem,11.6643,78.146,84.21389,Critical
Agra,27.1767,78.0081,8.339782,Low
Ahmedabad,23.0225,72.5714,14.939091,Low
Kanchipuram,12.8342,79.7036,3.199545,Low
Nagpur,21.1458,79.0882,91.82162,Critical
Kanchipuram,12.8342,79.7036,5.7750134,Low
Tumakuru,13.3409,77.101,4.839747,Low
Mysuru,12.2958,76.6394,8.199514,Low
Madurai,9.9252,78.1198,17.279829,Low
Madurai,9.9252,78.1198,85.97955,Critical
Aurangabad,19.8762,75.3433,7.69746,Low
Aurangabad,19.8762,75.3433,6.0154214,Low
Puri,19.8135,85.8312,83.88055,Critical
Ahmedabad,23.0225,72.5714,12.22467,Low
Gautam Buddha Nagar,28.5355,77.391,81.72564,Critical
Raigad,18.5158,73.1822,12.18313,Low
Khordha,20.1734,85.6745,3.7275202,Low
Meerut,28.9845,77.7064,10.369769,Low
Belagavi,15.8497,74.4977,7.4281454,Low
Raigad,18.5158,73.1822,13.281709,Low
Madurai,9.9252,78.1198,88.50165,Critical
Khordha,20.1734,85.6745,84.43013,Critical
Gautam Buddha Nagar,28.5355,77.391,7.116735,Low
Tiruchirappalli,10.7905,78.7047,8.426078,Low
Surat,21.1702,72.8311,89.51017,Critical
Sundargarh,22.1167,84.0333,9.384764,Low
Belagavi,15.8497,74.4977,8.21302,Low
Dharwad,15.4589,75.0078,11.055994,Low
Gautam Buddha Nagar,28.5355,77.391,28.779013,Low
Salem,11.6643,78.146,8.365438,Low
Varanasi,25.3176,82.9739,6.274768,Low
Agra,27.1767,78.0081,9.96119,Low
Gautam Buddha Nagar,28.5355,77.391,93.661865,Critical
Lucknow,26.8467,80.9462,18.938042,Low
Salem,11.6643,78.146,6.2750845,Low
Ahmedabad,23.0225,72.5714,14.827934,Low
Dharwad,15.4589,75.0078,3.2702837,Low
Belagavi,15.8497,74.4977,9.198534,Low
Balasore,21.4942,86.9317,15.218984,Low
Bengaluru Urban,12.9716,77.5946,4.7613816,Low
Tiruchirappalli,10.7905,78.7047,85.52351,Critical
Kanchipuram,12.8342,79.7036,86.85019,Critical
Thane,19.2183,72.9781,78.38973,High
Agra,27.1767,78.0081,8.450173,Low
Ahmedabad,23.0225,72.5714,4.556512,Low
Dharwad,15.4589,75.0078,20.78682,Low
Lucknow,26.8467,80.9462,43.664352,Low
Lucknow,26.8467,80.9462,87.55873,Critical
Raigad,18.5158,73.1822,2.9397404,Low
Chennai,13.0827,80.2707,11.5418415,Low
Mangaluru,12.9141,74.856,6.4894667,Low
Gautam Buddha Nagar,28.5355,77.391,7.5565987,Low
Lucknow,26.8467,80.9462,2.0872416,Low
Raigad,18.5158,73.1822,11.935658,Low
Kutch,23.7337,69.8597,31.22471,Low
Nagpur,21.1458,79.0882,5.7081485,Low
Aurangabad,19.8762,75.3433,3.565605,Low
Bengaluru Urban,12.9716,77.5946,80.32334,Critical
Gandhinagar,23.2156,72.6369,72.92197,High
Nagpur,21.1458,79.0882,87.7409,Critical
Nagpur,21.1458,79.0882,86.808105,Critical
Tiruchirappalli,10.7905,78.7047,7.415064,Low
Gandhinagar,23.2156,72.6369,8.052456,Low
Tiruchirappalli,10.7905,78.7047,35.520664,Low
Thane,19.2183,72.9781,22.458366,Low
Nashik,19.9975,73.7898,7.387532,Low
Ahmedabad,23.0225,72.5714,9.928348,Low
Kanpur Nagar,26.4499,80.3319,5.7854314,Low
Madurai,9.9252,78.1198,16.690569,Low
Gandhinagar,23.2156,72.6369,10.117707,Low
Kanpur Nagar,26.4499,80.3319,5.14589,Low
Gautam Buddha Nagar,28.5355,77.391,15.72147,Low
Lucknow,26.8467,80.9462,6.3071117,Low
Bengaluru Urban,12.9716,77.5946,91.148926,Critical
Vadodara,22.3072,73.1812,14.099832,Low
Mangaluru,12.9141,74.856,10.176857,Low
Gandhinagar,23.2156,72.6369,84.20889,Critical
Rajkot,22.3039,70.8022,10.644756,Low
Cuttack,20.4625,85.883,10.22237,Low
Khordha,20.1734,85.6745,89.93203,Critical
Vadodara,22.3072,73.1812,86.17776,Critical
Balasore,21.4942,86.9317,2.2428849,Low
Nagpur,21.1458,79.0882,6.5986037,Low
Madurai,9.9252,78.1198,8.951847,Low
Rajkot,22.3039,70.8022,16.732302,Low
Pune,18.5204,73.8567,6.496171,Low
Bengaluru Urban,12.9716,77.5946,5.4720697,Low
Meerut,28.9845,77.7064,6.307643,Low
Tiruchirappalli,10.7905,78.7047,3.8451293,Low
Agra,27.1767,78.0081,7.4558735,Low
Aurangabad,19.8762,75.3433,27.825031,Low
Kanpur Nagar,26.4499,80.3319,7.3150268,Low
Salem,11.6643,78.146,12.46671,Low
Ahmedabad,23.0225,72.5714,14.018555,Low
Tumakuru,13.3409,77.101,4.9842663,Low
Vadodara,22.3072,73.1812,8.042838,Low
Kanchipuram,12.8342,79.7036,89.474976,Critical
Varanasi,25.3176,82.9739,13.85466,Low
Agra,27.1767,78.0081,11.462541,Low
Raigad,18.5158,73.1822,10.046603,Low
Thane,19.2183,72.9781,14.339577,Low
Gandhinagar,23.2156,72.6369,6.259447,Low
Kanpur Nagar,26.4499,80.3319,69.62442,High
Khordha,20.1734,85.6745,84.38882,Critical
Aurangabad,19.8762,75.3433,6.2245936,Low
Ganjam,19.3871,84.7919,85.37563,Critical
Bengaluru Urban,12.9716,77.5946,13.120779,Low
Nagpur,21.1458,79.0882,87.17745,Critical
Cuttack,20.4625,85.883,8.377707,Low
Cuttack,20.4625,85.883,32.04029,Low
Madurai,9.9252,78.1198,10.834341,Low
Pune,18.5204,73.8567,10.595822,Low
Aurangabad,19.8762,75.3433,30.481524,Low
Meerut,28.9845,77.7064,12.521212,Low
Kanpur Nagar,26.4499,80.3319,10.041166,Low
Pune,18.5204,73.8567,6.150775,Low
Lucknow,26.8467,80.9462,13.022895,Low
Belagavi,15.8497,74.4977,86.55775,Critical
Kanchipuram,12.8342,79.7036,3.9472303,Low
Bengaluru Urban,12.9716,77.5946,3.181063,Low
Coimbatore,11.0168,76.9558,11.289326,Low
Mangaluru,12.9141,74.856,4.609642,Low
Nagpur,21.1458,79.0882,86.15668,Critical
Cuttack,20.4625,85.883,4.6383734,Low
Dharwad,15.4589,75.0078,5.715837,Low
Khordha,20.1734,85.6745,7.1148,Low
Kanchipuram,12.8342,79.7036,86.85481,Critical
Kanpur Nagar,26.4499,80.3319,90.01321,Critical
Thane,19.2183,72.9781,8.592546,Low
Aurangabad,19.8762,75.3433,10.555507,Low
Tiruchirappalli,10.7905,78.7047,5.4849677,Low
Kanpur Nagar,26.4499,80.3319,34.975643,Low
Tumakuru,13.3409,77.101,87.172226,Critical
Sundargarh,22.1167,84.0333,5.833917,Low
Puri,19.8135,85.8312,8.371798,Low
Aurangabad,19.8762,75.3433,25.721554,Low
Aurangabad,19.8762,75.3433,39.5529,Low
Gautam Buddha Nagar,28.5355,77.391,10.955136,Low
Khordha,20.1734,85.6745,3.926384,Low
Madurai,9.9252,78.1198,8.904532,Low
Rajkot,22.3039,70.8022,33.52913,Low
Agra,27.1767,78.0081,85.329475,Critical
Raigad,18.5158,73.1822,6.446599,Low
Rajkot,22.3039,70.8022,7.6213346,Low
Raigad,18.5158,73.1822,2.3204432,Low
Nagpur,21.1458,79.0882,7.816251,Low
Tiruchirappalli,10.7905,78.7047,18.132812,Low
Raigad,18.5158,73.1822,84.34636,Critical
Gandhinagar,23.2156,72.6369,3.56019,Low
Tiruchirappalli,10.7905,78.7047,10.192819,Low
Cuttack,20.4625,85.883,13.165367,Low
Gautam Buddha Nagar,28.5355,77.391,9.807576,Low
Raigad,18.5158,73.1822,12.407192,Low
Dharwad,15.4589,75.0078,9.723597,Low
Aurangabad,19.8762,75.3433,13.115607,Low
Nagpur,21.1458,79.0882,5.5777736,Low
Aurangabad,19.8762,75.3433,19.731403,Low
Nagpur,21.1458,79.0882,91.267525,Critical
Ganjam,19.3871,84.7919,5.89479,Low
Kanpur Nagar,26.4499,80.3319,4.1087675,Low
Dharwad,15.4589,75.0078,18.199316,Low
Gandhinagar,23.2156,72.6369,19.36838,Low
Belagavi,15.8497,74.4977,10.23661,Low
Belagavi,15.8497,74.4977,9.076086,Low
Kanchipuram,12.8342,79.7036,20.960695,Low
Khordha,20.1734,85.6745,85.6274,Critical
Surat,21.1702,72.8311,31.999878,Low
Mysuru,12.2958,76.6394,10.967999,Low
Agra,27.1767,78.0081,6.2161026,Low
Dharwad,15.4589,75.0078,87.1422,Critical
Ahmedabad,23.0225,72.5714,81.466484,Critical
Kanchipuram,12.8342,79.7036,86.73641,Critical
Aurangabad,19.8762,75.3433,27.713474,Low
Meerut,28.9845,77.7064,14.48013,Low
Madurai,9.9252,78.1198,12.67537,Low
Balasore,21.4942,86.9317,91.14832,Critical
Kanpur Nagar,26.4499,80.3319,80.71045,Critical
Dharwad,15.4589,75.0078,10.885448,Low
Cuttack,20.4625,85.883,80.492165,Critical
Thane,19.2183,72.9781,12.586981,Low
Lucknow,26.8467,80.9462,4.1017675,Low
Belagavi,15.8497,74.4977,10.86084,Low
Gautam Buddha Nagar,28.5355,77.391,6.820648,Low
Thane,19.2183,72.9781,49.529247,Medium
Ahmedabad,23.0225,72.5714,11.897927,Low
Meerut,28.9845,77.7064,7.0714483,Low
Ahmedabad,23.0225,72.5714,46.231583,Medium
Kanpur Nagar,26.4499,80.3319,92.43348,Critical
Agra,27.1767,78.0081,4.205485,Low
Kanchipuram,12.8342,79.7036,78.38741,High
Tumakuru,13.3409,77.101,7.7320905,Low
Coimbatore,11.0168,76.9558,11.385966,Low
Cuttack,20.4625,85.883,80.067184,Critical
Pune,18.5204,73.8567,81.62271,Critical
Tiruchirappalli,10.7905,78.7047,82.02188,Critical
Lucknow,26.8467,80.9462,8.650871,Low
Vadodara,22.3072,73.1812,6.0504684,Low
Thane,19.2183,72.9781,3.9225957,Low
Dharwad,15.4589,75.0078,13.427814,Low
Kutch,23.7337,69.8597,7.6601334,Low
Cuttack,20.4625,85.883,4.598524,Low
Aurangabad,19.8762,75.3433,7.2931476,Low
Gautam Buddha Nagar,28.5355,77.391,11.893021,Low
Nashik,19.9975,73.7898,14.305229,Low
Varanasi,25.3176,82.9739,7.6009946,Low
Bengaluru Urban,12.9716,77.5946,91.00059,Critical
Raigad,18.5158,73.1822,28.084024,Low
Vadodara,22.3072,73.1812,9.8311615,Low
Aurangabad,19.8762,75.3433,13.013321,Low
Khordha,20.1734,85.6745,85.81301,Critical
Surat,21.1702,72.8311,7.3442607,Low
Mangaluru,12.9141,74.856,91.70677,Critical
Mangaluru,12.9141,74.856,11.533429,Low
Aurangabad,19.8762,75.3433,6.5793686,Low
Meerut,28.9845,77.7064,21.327349,Low
Agra,27.1767,78.0081,84.884766,Critical
Mysuru,12.2958,76.6394,8.655281,Low
Ganjam,19.3871,84.7919,4.8004966,Low
Meerut,28.9845,77.7064,6.93444,Low
Kanpur Nagar,26.4499,80.3319,80.51088,Critical
Kanpur Nagar,26.4499,80.3319,8.53453,Low
Raigad,18.5158,73.1822,79.206314,High
Ganjam,19.3871,84.7919,8.5747175,Low
Meerut,28.9845,77.7064,90.71377,Critical
Kutch,23.7337,69.8597,82.80107,Critical
Varanasi,25.3176,82.9739,6.6948013,Low
Mysuru,12.2958,76.6394,4.5015264,Low
Pune,18.5204,73.8567,13.891808,Low
Tiruchirappalli,10.7905,78.7047,14.2374325,Low
Madurai,9.9252,78.1198,7.771928,Low
Kanchipuram,12.8342,79.7036,13.064403,Low
Tumakuru,13.3409,77.101,84.60155,Critical
Varanasi,25.3176,82.9739,10.688977,Low
Kanchipuram,12.8342,79.7036,7.367056,Low
Vadodara,22.3072,73.1812,80.17793,Critical
Surat,21.1702,72.8311,84.57831,Critical
Dharwad,15.4589,75.0078,12.700054,Low
